,debit_amount_count,debit_amount_sum,debit_amount_mean,debit_amount_std,debit_debit_roll_cnt_30d_mean,debit_debit_roll_mean_30d_mean,debit_debit_roll_std_30d_mean,debit_debit_amount_spike_ratio_7d_mean,debit_debit_tx_rate_spike_7d_mean,debit_debit_amount_volatility_30d_mean,credit_amount_count,credit_amount_sum,credit_amount_mean,credit_amount_std,credit_credit_roll_cnt_30d_mean,credit_credit_roll_mean_30d_mean,credit_credit_roll_std_30d_mean,credit_credit_amount_spike_ratio_7d_mean,credit_credit_tx_rate_spike_7d_mean,credit_credit_amount_volatility_30d_mean,out_unique,in_unique,fan_out_ratio,fan_in_ratio,in_out_ratio,IsolationForest_score,LocalOutlierFactor_score,OneClassSVM_score,EllipticEnvelope_score,graph_anomaly_score,anomaly_flag
7ad54077510c09e4,24.0,6900000.0,287500.0,483272.2700057616,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3354940.76,419367.595,733932.9827634913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.041666664930555625,0.12499998437500197,0.48622329855079904,0.1694819362680597,0.024422176334907,0.36619833237958926,4.4547913012909395e-05,0.14003674822389223,0
7b6d655993f0d2ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72960.0,12160.0,10784.878302512272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666663888889352,72960000001.0,0.00868765235762221,0.0018248695731631736,0.796058616062691,2.8633580978353883e-08,0.20164279165676433,0
80799e1a6646b6dc,9.0,76988367.0,8554263.0,5258938.0601606015,0.0,0.0,0.0,0.0,0.0,0.0,172.0,3239357.19,18833.47203488372,120986.91354108785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11111109876543349,0.005813953454570038,0.04207593064028696,0.5063913109968643,0.11057186388074312,0.9970251458432644,1.8999371711221054e-05,0.40350183002314577,0
808f1347a5fad97c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,202963.5,202963.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,202963500001.00003,0.03245564599646941,0.0025423995910335484,0.9273441132767085,1.6622396042857089e-07,0.24058558127204296,0
813f62b60a645969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17000.0,8500.0,2121.3203435596424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.499999750000125,17000000001.000002,0.00024972651383938253,0.004145628049464646,0.6748374600951929,3.3832376831707363e-09,0.16980820451043363,0
85ee5df9d37a27a6,1.0,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1829384.0,130670.28571428571,103633.33110868008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999990000010001,0.07142856632653098,7.31753599997473,0.13260238244870787,0.009153728861773349,0.8124172597020284,5.727961542220574e-07,0.23854348595216593,0
89e588b9010869a4,16.0,5750000.0,359375.0,348759.1097973882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06249999609375024,0.0,1.739130434782306e-13,0.17119121259396944,0.00905242161649182,0.7366932035031413,2.1864564127925827e-07,0.22923426408981093,0
89f78d49598151f0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78328.2,78328.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,78328200001.0,0.026248281130351218,0.002542399591033541,0.9655280202781794,2.7786981784753834e-08,0.2485796821966365,0
8a33d5e5ee28c48d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,60000000001.0,0.0214062134841178,0.002542399591033541,0.9716332433181434,2.7868780665454834e-08,0.24889547106551885,0
8a71b7ac75997883,2.0,303000.0,151500.0,210010.7140124046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.499999750000125,0.0,3.300330032992408e-12,0.1706298202296828,0.0340002228090354,0.5494887213899657,2.1864564131571243e-07,0.18852974576858134,0
8cdbeda759529d03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5003828.0,2501914.0,2118613.5388012603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.499999750000125,5003828000001.0,0.21188496352932987,0.0829401123828517,0.4183861733270202,0.0003075941943820031,0.17837971085839593,0
8d9e0be733f77f1c,223.0,353829010.09,1586677.1752914798,9526327.95000904,0.0,0.0,0.0,0.0,0.0,0.0,983.0,113293166.22,115252.45800610376,3191978.600097571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.004484304912626435,0.001017293996930525,0.32019185253120824,0.6914993030561638,0.37210761950480875,0.9936625375497408,0.0035926113931441703,0.5152155178759644,1
917804652432403b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,97173.16,6478.210666666667,3685.6626700140687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666222222252,97173160001.0,0.017648387912167187,0.002670728397160535,0.8854171687066589,3.1072903937908414e-08,0.22643407902222262,0
93712c726144e60d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30000.0,10000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333322222225925,30000000001.0,0.00036691287568017404,0.003312677572175635,0.7026790631104912,2.1305469001301835e-08,0.17658966871595402,0
93a0e28f1a251bcf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20043.14,6681.046666666666,6490.762116672689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333322222225925,20043140001.0,0.000510922453829527,0.0029979316163692704,0.7035851882246005,2.2535238573111564e-08,0.17677351620750947,0
9d8f54ae3b88911b,32.0,49848836.96,1557776.155,3764796.0795126627,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22802791.9,3257541.6999999997,7394969.11121761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.031249999023437534,0.1428571224489825,0.45743879477665833,0.5355004106231233,0.13309762192393013,0.9972684270070632,0.00478253531815041,0.41766224871806673,1
9e10408e4640cf38,4.0,3565000.0,891250.0,832049.4276183357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24999993750001562,0.0,2.8050490883582594e-13,0.18285492737683115,0.024938655406075098,0.36716355524156286,2.1864564128813126e-07,0.1437393391675276,0
9e2cf0cc6f3d68e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,159000.0,159000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,159000000001.0,0.029542767127254482,0.0025423995910335375,0.9401532095430694,8.972641186168036e-08,0.2430596164969423,0
a1294270cfe6533d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8200.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,8200000001.000001,0.017464223145923344,0.002542399591033541,0.9895737852429675,5.6436702357691335e-08,0.2523951161041567,0
a2495f5178d5a17d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,102700.0,12837.5,9545.109069196493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12499998437500197,102700000001.0,0.009689552836935603,0.0023893302423454023,0.8295123321924729,2.5958683898434244e-08,0.21039781030760943,0
a4bb2adbd377d7b6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,35187.03,1135.0654838709677,2858.637822630257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.032258063475546335,35187030001.0,0.03693266748866118,0.0038004109294112473,0.9242808080608986,2.70445463140716e-07,0.24125353923110854,0
a59e8f6f23454020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3290.0,3290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,3290000001.0,0.019451335836516332,0.002542399591033541,0.991327029501397,6.131663198587658e-08,0.2533302065613947,0
a6806347bb215e78,1.0,18306.87,18306.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,0.0,5.462430223983541e-11,0.1612785209039982,0.016683436754773656,0.9924284703178311,2.1864564135719197e-07,0.29259766165556106,0
a982dff7a672f998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28500.0,2192.3076923076924,2428.46369077981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07692307100591762,28500000001.0,0.013916642720829491,0.0026707283971605313,0.8776367251322544,5.102108699127621e-08,0.22355603681783287,0
aab73ac39e001729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14132.0,4710.666666666667,3759.755621491021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333322222225925,14132000001.000002,0.0007539209248818414,0.002998139190884086,0.7049234278135944,2.537921802481474e-08,0.1771688783271446,0
ac31ae518119510a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,137516.13,4297.3790625,7427.872470023388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.031249999023437534,137516130001.00003,0.0419958761385752,0.0038421280706959072,0.923470472625149,2.4477435895505063e-07,0.24232718040219478,0
ad57c94e5b8df8f6,23.0,24516000.0,1065913.043478261,580248.0592614504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04347825897920613,0.0,4.0789688366779213e-14,0.23277906555042838,0.025359323978062297,0.5981316628270126,2.1864564127151102e-07,0.21406756775028613,0
b18fbc3ad50a69af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18900.0,18900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,18900000001.0,0.016508624810490508,0.002542399591033541,0.9857847270379235,4.7105141492608964e-08,0.25120894963614726,0
b7cc789e957991dc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12249.38,12249.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,12249380001.0,0.01623001471387869,0.002542399591033541,0.988134725647058,5.26951268835265e-08,0.2517267981617743,0
b7f7935acecc2c89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2329840.38,2329840.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,2329840380001.0,0.1620051789405441,0.240171407218067,0.890137505718606,3.9883220586675225e-05,0.3230884937744509,0
c1ad1d5de1335233,4.0,335000.0,83750.0,62898.72812704562,0.0,0.0,0.0,0.0,0.0,0.0,2.0,990000.0,495000.0,21213.203435596424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24999993750001562,0.499999750000125,2.9552238805911784,0.1186657221000684,0.020530602794385868,0.24221968195282367,3.821790010878068e-06,0.09535495715932221,0
ca3891c167141f4d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,16729.01,389.04674418604645,275.34810913357114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.023255813412655504,16729010001.0,0.061104038049499335,0.005105933419721107,0.941497266184936,6.672702113115645e-07,0.25192697623109195,0
cb32b2a9fe28f462,9.0,4742080.0,526897.7777777778,874265.5283404719,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3415646.0300000003,853911.5075000001,1159638.1642091454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11111109876543349,0.24999993750001562,0.7202843541231442,0.1946328312355942,0.043755164001911324,0.0,0.00012626370553847898,0.059628564735760996,0
ceada355d716d7cb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,155000.0,77500.0,31819.80515339464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.499999750000125,155000000001.0,0.004979491786257438,0.0038638689972321453,0.6435217154849224,1.5249449075160338e-08,0.16309127287946526,0
cf603eadad6f36c6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,147441.04,5897.6416,2636.9762585008866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03999999840000006,147441040001.00003,0.03125956138049922,0.003533495379764969,0.9128515949113541,1.1834510352674804e-07,0.23691119250418047,0
d165cf0df41bf2b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,4000000001.0,0.019332025402980204,0.002542399591033541,0.9910729399322166,6.058771889066454e-08,0.2532368563784873,0
d18b9e5e99859a85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999990000010001,18000000001.0,0.015908504212184513,0.002542399591033541,0.9861017619449393,4.782123793954403e-08,0.2511381783923488,0
d730bafb027f9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,555000.0,277500.0,156977.70542341354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.499999750000125,555000000001.0,0.03475213713662964,0.005493678482432137,0.555768233407754,1.3179819619431689e-06,0.14900384175219444,0
d8104c0f1919d0ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,746078.0,248692.66666666666,88866.90813420557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333322222225925,746078000001.0,0.02782524900753905,0.0036006287733154263,0.6071233753356865,5.508598713494728e-07,0.1596374509941031,0
d877722ca4e40f98,2152.0,677167810.22,314669.0567936803,2878643.407184024,12.62360594795539,664179.9735976354,1901684.659163217,1.2714074872458778,1.136342411937153,2.917723807203852,560.0,680330652.73,1214876.1655892858,6257953.83197562,10.316071428571428,551491.8186244048,1452199.8615060356,1.2920623236454074,1.2470075304674786,2.6238681592285586,98.0,39.0,0.04553903343608781,0.0696428570184949,1.0046706923487287,0.999998228477534,0.9999999680101065,0.9970240597184006,0.10894459253417688,0.7764917121850545,1
dd4e43d43864634e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46800.0,23400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.499999750000125,46800000001.0,0.0,0.00411807354425688,0.6697393638919673,4.207982225858882e-09,0.1684643604110516,0
e48c848058fa9e0d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,158889.41,79444.705,85451.0614346086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.499999750000125,158889410001.00003,0.010464884821655288,0.0039329645710760135,0.6317920306731024,4.345427668374311e-07,0.16154757865215014,0
e6b9f91a43ea4493,1.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999990000010001,0.9999990000010001,1.0,0.17643614032763108,0.0944329125855077,0.9256856581706627,5.11944162516315e-07,0.29913880575699103,0
e836147459925aef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,67900.0,22633.333333333332,8409.716602438713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333322222225925,67900000000.99999,0.0013607413692488378,0.0033132873081298374,0.6972661560710316,1.3851701862831134e-08,0.17548504965002804,0
ed18d013d231f2d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,55550.0,4629.166666666667,4348.743723156949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08333332638888948,55550000001.0,0.012102963475400099,0.002670728397160535,0.8703845524001477,3.430114670213515e-08,0.22128956964346375,0
eed8b1f54ed4366c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1228693.35,14984.06524390244,19414.387042850223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012195121802498515,1228693350001.0002,0.1404264192160138,0.014949817944698237,0.9987287295965863,9.35305472315339e-06,0.2885285799530054,0
f009f83433030011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11290000.0,1411250.0,1941625.8099114478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12499998437500197,11290000000001.0,0.17425910625459273,0.07893677696519663,0.44410674687362967,0.0005288487800706815,0.17445786971837243,0
f0be9c0037548bf2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1103621.0,551810.5,73271.11177333124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.499999750000125,1103621000001.0,0.059268501478941436,0.008932525291353216,0.5153532032213435,8.847673887406911e-07,0.1458887786897567,0
nan,11.0,7340000.0,667272.7272727273,1070461.0306694112,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34770.19,11590.063333333334,2749.9925093049496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09090908264462885,0.33333322222225925,0.004737083106402625,0.14625477002328754,0.03000957729861858,0.2898840768653111,3.494320714286519e-08,0.1165371147826061,0
