date,debit_inn,credit_inn,amount,purpose,hbos_score,copod_score,global_score,iforest_score_debit,iforest_score_credit,alpha_debit,alpha_credit,behavior_risk_debit,behavior_risk_credit,base_behavior_risk,semantic_risk_score,ts_anomaly_score_txn,graph_edge_score,graph_node_score,correction_score,txn_risk_score,txn_risk_rank
2019-08-15,d877722ca4e40f98,8d9e0be733f77f1c,600.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №134 (200000 rur ) от 15/08/19. без ндс,0.3024199909318082,0.2800556185321855,0.2912378047319969,,,0.0,0.0,0.2912378047319969,0.2912378047319969,0.2912378047319969,0.4479442,1.3560019669264034e-05,2.503395e-05,0.20367633893077536,0.26471143283127857,0.42359352114763615,0.4291588785046729
2024-07-05,d877722ca4e40f98,8d9e0be733f77f1c,1460.68,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '29/02/2024' по '31/03/2024' за 31 дней. ндс не облагается,0.45136029594532867,0.21798920925224738,0.33467475259878804,,,0.0,0.0,0.33467475259878804,0.33467475259878804,0.33467475259878804,0.27243322,1.3087803346324813e-05,2.503395e-05,0.20367633893077536,0.1769558047972487,0.4231526549974124,0.42878504672897194
2022-04-05,d877722ca4e40f98,1b21a7645f64d170,5978.0,налог на доходы физических лиц за март 2022 года,0.28613585048337514,0.19425738213300506,0.24019661630819011,,,0.0,0.0,0.24019661630819011,0.24019661630819011,0.24019661630819011,0.3302593,0.0,0.9999873,0.9996595978736877,0.36512710750102995,0.4227601700587051,0.428411214953271
2021-09-03,d877722ca4e40f98,ed18d013d231f2d0,4000.0,оплата по счету №468 от 24.08.21г транспортные услуги сумма 4000-00 без налога (ндс),0.32540250224671174,0.28900724165329444,0.3072048719500031,,,0.0,0.0,0.3072048719500031,0.3072048719500031,0.3072048719500031,0.37818465,0.0,0.00016200542,0.20367633893077536,0.22982759097016844,0.42211866743508736,0.4280373831775701
2019-08-09,d877722ca4e40f98,8d9e0be733f77f1c,600.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №129 (200000 rur ) от 09/08/19. без ндс,0.2913833735783733,0.2827232674704563,0.2870533205244148,,,0.0,0.0,0.2870533205244148,0.2870533205244148,0.2870533205244148,0.45696995,1.4070020660132892e-05,2.503395e-05,0.20367633893077536,0.2692244621037774,0.4216655515763035,0.4276635514018692
2020-07-24,d877722ca4e40f98,225acb9ed4f34af6,7354.06,отпукные за отработанное время 2020г для зачисления на счет амана вадима владимировича сумма 7354-06 без налога (ндс),0.29460074740622977,0.3208812306871292,0.30774098904667946,,,0.0,0.0,0.30774098904667946,0.30774098904667946,0.30774098904667946,0.28926617,0.1392620806946811,0.00016200542,0.20367633893077536,0.22714697653015817,0.42131447731175853,0.42728971962616824
2021-03-18,d877722ca4e40f98,ac31ae518119510a,3000.0,оплата по счету № 56861 от т23.03.21г за апрель 21г сумма 3000-00 без налога (ндс),0.34699465533651586,0.3415547749940887,0.3442747151653023,,,0.0,0.0,0.3442747151653023,0.3442747151653023,0.3442747151653023,0.2256828,8.813046717801826e-18,0.0001296997,0.20367633893077536,0.15357666531003508,0.42106304782031984,0.4269158878504673
2020-01-09,d877722ca4e40f98,80799e1a6646b6dc,703.04,страховые взносы на обязательное медицинское страхование,0.3853513103108322,0.23954357581116267,0.3124474430609974,,,0.0,0.0,0.3124474430609974,0.3124474430609974,0.3124474430609974,0.35286817,1.847853475783763e-06,0.000116705894,0.20367633893077536,0.21716990691526147,0.42103239651862817,0.42654205607476636
2019-12-25,d877722ca4e40f98,0ce0b6eeec2d8629,38500.0,оплата по счету № 66 от date_12e1bc34374f за бух услуги сумма 38500-00 без налога (ндс),0.3145813747794525,0.2682463625899877,0.2914138686847201,,,0.0,0.0,0.2914138686847201,0.2914138686847201,0.2914138686847201,0.436152,0.0,9.429455e-05,0.20367633893077536,0.2588112733641962,0.42081950536681817,0.4261682242990654
2021-08-05,d877722ca4e40f98,80799e1a6646b6dc,20024.96,страховые взносы на выплату страховой части трудовой пенсии,0.39315867336121424,0.22706452537608898,0.3101115993686516,,,0.0,0.0,0.3101115993686516,0.3101115993686516,0.3101115993686516,0.35171276,0.014477905247780906,0.000116705894,0.20367633893077536,0.22093502101522872,0.420579109876266,0.4257943925233645
2019-11-06,d877722ca4e40f98,80799e1a6646b6dc,428.18,страховые взносы на обязательное медицинское страхование за октябрь 19г,0.3929410791484383,0.2501153226938118,0.32152820092112505,,,0.0,0.0,0.32152820092112505,0.32152820092112505,0.32152820092112505,0.3123817,0.0010050540308388172,0.000116705894,0.20367633893077536,0.19722764128662834,0.42014202156443925,0.42542056074766355
2022-04-27,8d9e0be733f77f1c,d877722ca4e40f98,680000.0,"<si>прием ден. нал. через ус 11073627 date_22fa50840110 04:51:02 вноситель аман в.в.(170091651) 14, займы займ от учеридителя хо сон дя",0.29962387143282465,0.31837889930128543,0.309001385367055,,,0.0,0.0,0.309001385367055,0.309001385367055,0.309001385367055,0.35960063,0.0031615378754796634,0.0007253289,0.20367633893077536,0.2214840458401976,0.41974340828715384,0.4250467289719626
2022-02-18,d877722ca4e40f98,ac31ae518119510a,3000.0,оплата по счету №53893 от 23.02.22 за март 22г сумма 3000-00 без налога (ндс),0.3530943449912363,0.3277323138927744,0.34041332944200536,,,0.0,0.0,0.34041332944200536,0.34041332944200536,0.34041332944200536,0.23540795,4.918150591123632e-16,0.0001296997,0.20367633893077536,0.15843924203313398,0.41963295045857235,0.42467289719626167
2020-12-01,d877722ca4e40f98,8d9e0be733f77f1c,1800.0,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '01/11/2020' по '30/11/2020' за 30 дней. ндс не облагается,0.43832041601934085,0.21271485284164365,0.32551763443049225,,,0.0,0.0,0.32551763443049225,0.32551763443049225,0.32551763443049225,0.29436788,1.6560029302017742e-05,2.503395e-05,0.20367633893077536,0.18792417560951324,0.4194797222352489,0.42429906542056073
