txn_id,date,inn,side,amount,purpose,iforest_score_debit,iforest_rank_debit
dd32e1a2b4dbd8b7d953feadfffecbb3d82932b66fb3ee7a89e18b90c09aa878,2019-03-28,89e588b9010869a4,debit,1000000.0,оплата по договор_aa2bdccd4f22 беспроцентного займа №пи-15/250119 от 25.01.19г сумма 1000000-00 без налога (ндс),0.7991189326579188,0.8125
0fa14a7abe2cc6839fc9486b2f24f4a5c6b4d8dbc5215f1fdeec514772e173e5,2020-06-30,d877722ca4e40f98,debit,8000000.0,оплата по счету № 4 от date_de9a487d4639 устройство кровли по договору подряда №3-тор от 19.05.17г сумма 8000000-00 в т.ч. ндс (20%) 1333333-33,0.7974364110294004,0.995817843866171
1b42e6c8eb4aa633ad4d982880cb0c07af1c1ccedcf57aec5fabfbca027be5bb,2021-07-08,d877722ca4e40f98,debit,2290133.0,оплата по счету № 19 от date_db18f6dce3c9 устройство дождевой канализации с системой очистки cогласно договора подряда №3-тор от 19.05.17г сумма 2290133-00 в т.ч. ндс (20%) 381689-00,0.7842121120469684,0.9953531598513011
fd175bc747ca7e58587289ff0132f0438b3010c5a081a1fcfd0476b76f0377d8,2021-07-09,d877722ca4e40f98,debit,2320696.0,оплата по счету № 7 от date_3967c84bf0f7 внутреннее (временное) электроснабжение сумма 2320696-00 без налога (ндс),0.7840065636224455,0.9948884758364313
0556c2ddbfaed0f30f5e067bf03ce04276d350ec504914a7080711761796b2bf,2021-07-08,8d9e0be733f77f1c,debit,68060174.0,выдача кредита по договору n600210017 от 24 июня 2021 г. согласно распоряжения кредитного отдела n 46070607 от date_cddc49f67133. ндс нет.,0.7741627904729247,0.9910313901345291
514edb987243916c404c952a36e0bff3720cc94a3655529abd5dcd32cee9118d,2019-10-16,d877722ca4e40f98,debit,17000000.0,оплата по счету № 20 от date_aa5e303a04cd аванс по договору №3-тор от 19.05.2017г сумма 17000000-00 в т.ч. ндс (20%) 2833333-33,0.7728234656064702,0.9944237918215614
eaddcea407e38b60c47cd6c735e9808a08770a34a7f353a659cb1e7954821c54,2021-07-08,d877722ca4e40f98,debit,2239327.0,"оплата по счет-фактуре № 17 от date_933bf57856d8 отделочные работы, перегородки. cогласно договора подряда №3-тор от 19.05.17г сумма 2239327-00 в т.ч. ндс (20%) 373221-00",0.7600110938959446,0.9939591078066915
370dbae15a9c15817edb7746d77c4235b85dbeb8686b077522aacf8ba5798937,2023-01-09,d877722ca4e40f98,debit,960000.0,перевод средств между счетами сумма 960000-00 без налога (ндс),0.7562655419704539,0.9934944237918215
279bb775f0ecbf012043f637a7948cc8000ac16943825077bc4ad48b1e44e1c4,2022-03-05,8d9e0be733f77f1c,debit,36000.0,"<si>прием ден. нал. через ус 60035903 date_740e7994d04c 04:24:32 вноситель аман вадим владимирович(170091651) 14, займы займ от учеридителя хо сон дя",0.7536732620835812,0.9865470852017937
de4188f041720d113670435f9449c49437270f65e13e33d9910546b1328ff45e,2021-07-09,d877722ca4e40f98,debit,31665.29,оплата по договору № 3510 от date_81763ef137aa теплоэнергия по с/ф тэ000010953 от 30.06.21 г за июнь 2021г сумма 31665-29 в т.ч. ндс (20%) 5277-55,0.7513339201491342,0.9930297397769516
622b06ae0738805a51145a31ea7403a470e4b07974f9fcb3660fe925a43fb1ed,2019-07-30,6ef5667d7851dcbc,debit,1200000.0,перевод денежных средств по договору № ли-2/060519 от 06.05.2019г. сумма 1200000-00 без налога (ндс),0.7510986891505793,0.8
0e3f7dc97150a254615b9c144bb86c445d49d883966d7aecffe8a1bb0c84faa8,2021-07-08,d877722ca4e40f98,debit,152.0,"комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. документ(ы):; от 08/07/21 №№: 226 (26297591 rur ), 225 (1017850 rur ), 211 (1277093 rur ), 218 (108",0.7487303538903355,0.9925650557620818
e39b126701f21067f274fb56a3068448875836603fc785815bcf65696f610a7d,2019-01-14,ad57c94e5b8df8f6,debit,1700000.0,перевод денежных средств по договору займа № чи-1/271218 от 27.12.2018г. сумма 1700000-00 без налога (ндс),0.7465858962995165,0.9565217391304348
302c08b59b3b6f072f81d66d0755992adf98fa6d0b87c0f39ca10c16704ebf6a,2019-10-23,8d9e0be733f77f1c,debit,1750000.0,займ 1750000.00,0.742545068161715,0.9820627802690582
4045f65562af9cae822bc1f1212f5a30e347ad7c78ec0ea3b404355ec0da6932,2021-07-09,d877722ca4e40f98,debit,148.0,"комиссия в другие банки (кредитные организации, банк россии) за пп/пт через дбо согласно договору рко №acc_ded93f97f389 от '02/12/2014'. документы: документ(ы):; от 09/07/21 №№: 230 (8341.16 rur ), 231 (3",0.7416369840781551,0.9921003717472119
bb089adaf98c26a48643d89652108267b24744f5ee87ff504813c0e62a7ce135,2024-12-03,d877722ca4e40f98,debit,1000.0,перевод средств между счетами сумма 1000-00 без налога (ндс),0.7385504082102511,0.991635687732342
7354082e9dab77be68f72ff9fd976ab0551997029355459b2218bc7e277f4880,2021-01-11,5ae9eeb0d29bc5c0,debit,200000.0,перевод денежных средств по договору № пи-1/281220 от date_8425413630fa г. сумма 200000-00 без налога (ндс),0.7381842695290256,0.9302325581395349
a8c2c8235d471035e7565d89884b559b530ebfcb1d2a01f57221e4f813885c72,2021-07-20,d877722ca4e40f98,debit,4931506.0,оплата по счету №1 от date_aa315bd81f11 тех.надзор по договору №8 от 20.12.16г сумма 4931506-00 без налога (ндс),0.7375332938255502,0.9911710037174721
9036a7b379e57325be6f4f2e57a7470b547e49af0f6ea557d5c54ddb627aaaf6,2024-02-02,d877722ca4e40f98,debit,157000.0,перевод средств между счетами сумма 157000-00 без налога (ндс),0.7360993617621575,0.9907063197026023
4cffdb41c1ce50de5ff8ee4a9c06208851df0dd7a58bc0273ac6887993e0f8f8,2023-03-06,d877722ca4e40f98,debit,338000.0,перевод средств между счетами сумма 338000-00 без налога (ндс),0.735544900102486,0.9902416356877324
918d83297f4330bda05f9230f87c2b918ac6538acf46ab52aecc287523c0ad95,2021-07-08,d877722ca4e40f98,debit,1765261.0,оплата по счету №5 от date_c0262f8e17f8 отопление cогласно договора подряда №3-тор от 19.05.17г сумма 1765261-00 в т.ч. ндс (20%) 294210-00,0.7335612320671423,0.9897769516728625
354a5db36467d789d4e2936520f81879f35a5978006b9551b8f628a859b7a22e,2019-12-11,8d9e0be733f77f1c,debit,20000000.0,поступление займа от учредителя 20000000.00,0.7300909249612013,0.9775784753363229
d7166716e368d7eae309823a1ebd5a17b7b8a29b50518d66d988cd61e53dc60b,2024-07-05,d877722ca4e40f98,debit,3000.0,перевод средств между счетами сумма 3000-00 без налога (ндс),0.7293650364345066,0.9893122676579925
817fff1137ce6b806d002f205be8d468dad417fc6ed0e0e0bfc4ff661405e1ac,2021-07-09,d877722ca4e40f98,debit,16.0,"комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. документ(ы):; от 09/07/21 №№: 227 (69500000 rur ), 232 (316800 rur ). без ндс",0.7262114241337552,0.9888475836431226
10047d642994f678f45a05df780ed15c0606ad60db6cd577ca25313548e29e83,2021-07-08,d877722ca4e40f98,debit,1277093.0,оплата по счету № 14 от date_7460ba5622e3 узел учета управления. сантех.монтажные работы cогласно договора подряда №3-тор от 19.05.17г сумма 1277093-00 в т.ч. ндс (20%) 212849-00,0.7245704140696393,0.9883828996282528
65ff890b5bfbd84154010cabbbcf8a0750291cf4f2c3697127c21971ebd0c0cd,2021-07-09,d877722ca4e40f98,debit,8341.16,оплата по счет-фактуре № inn_da53825e5faf от date_e2f6fdea7672 договор № 1086 сумма 8341-16 в т.ч. ндс (20%) 1390-19,0.72177851208861,0.9879182156133829
94ae79873ccd1853bd16bc5833ea232d9fbfddc97b4a26c5934d2c51950cf79f,2023-06-13,d877722ca4e40f98,debit,30000.0,перевод средств между счетами сумма 30000-00 без налога (ндс),0.7209500937221228,0.987453531598513
b5454cd4f4c08cf0ef2259c2134844daef111b0211a952c751a71c0fbf8d9911,2021-07-08,d877722ca4e40f98,debit,1060020.0,оплата по счету №2 от 22.01.2021г ветиляция cогласно договора подряда №3-тор от 19.05.17г сумма 1060020-00 в т.ч. ндс (20%) 176670-00,0.7183531395498721,0.9869888475836431
0d0fb5eb5f2eeed84e00eac7fa71c21b68446d1dd471a9758f0668a4be48d2a7,2023-12-15,d877722ca4e40f98,debit,4040000.0,перевод средств между счетами сумма 4040000-00 без налога (ндс),0.7142378034279055,0.9865241635687733
fb64628ed52f0bb3c030451ec6fb9f4081baaf92f5ed64f7e0d2e8d1c6b3e33d,2021-07-09,d877722ca4e40f98,debit,80000.0,оплата по счету № 73 от date_63da1f80aee8 строительство теплотрассы сумма 80000-00 без налога (ндс),0.711837264142873,0.9860594795539034
b02089e883bc3e2f6070c09714ccb67d6038e4633e56b0a78906c51c87399ddc,2021-07-01,d877722ca4e40f98,debit,9472656.0,"оплата по счету № 9 от date_0816c1dafa53 устройство металлокаркаса.огнезащита металлоконструкций, согласно договора подряда №3-тор от 19.05.17г сумма 9472656-00 в т.ч. ндс (20%) 1578776-00",0.7115099680709013,0.9855947955390335
5a0d4623aee22a0a8f471faaabcc5a987ac2794a8b9f6884212a8d939f5e9a2f,2019-03-21,ad57c94e5b8df8f6,debit,1500000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 1500000-00 без налога (ндс),0.7100764637942176,0.9130434782608695
6d8d80825f7870982430d6d74a261fdc16f37c8328bda3cf749ebdb96a8c20dd,2022-12-14,d877722ca4e40f98,debit,1500.0,перевод средств между счетами сумма 1500-00 без налога (ндс),0.7086509292013641,0.9851301115241635
c9dce093564c560801675d181a67826ffa8a8cef3c343e131bc71c326c5c9d47,2021-07-20,d877722ca4e40f98,debit,1214381.15,налог на имущество организаций за 1 квартал 2021 года,0.7055691770878875,0.9846654275092936
f36d721896ed517badec215c4ee2368ba7df820c715b9123e522e2005e835768,2024-12-16,d877722ca4e40f98,debit,32000.0,перевод средств между счетами сумма 32000-00 без налога (ндс),0.70357712870262,0.9842007434944238
cb14b711fcc256976a733d334771c333e1b5dd3f0be5043ce0d70e79b94b9cd3,2021-07-09,d877722ca4e40f98,debit,316800.0,оплата по счету № 251 от 30.06.21г услуги физ.охраны за июнь 2021г сумма 316800-00 без налога (ндс),0.7028299635997293,0.9837360594795539
991e3ba3e95ca0908a97102a524bc7b82164a1b622657e22020f86baf9cf1ae8,2021-07-08,d877722ca4e40f98,debit,1089905.0,оплата по счету №1 от date_44aa8464dfd5 ветиляция cогласно договора подряда №3-тор от 19.05.17г сумма 1089905-00 в т.ч. ндс (20%) 181651-00,0.7021998469348635,0.983271375464684
e96ab29bae0e243548a6e1fe1a47bb1fd3946db5b1f41498381c4a8b86271f70,2021-07-07,d877722ca4e40f98,debit,6132000.0,оплата по счету № 124/1 от 17.06.2021г оплата за постанцию трансформаторная сумма 6132000-00 в т.ч. ндс (20%) 1022000-00,0.6986221476026595,0.9828066914498141
4c8b24af9d533e3ea44632ec36501967df5eaeb2509f542adad19ab50dfb0cc6,2021-07-20,d877722ca4e40f98,debit,1035949.85,налог на имущество организаций за 2 квартал 2021 года,0.6984451926101167,0.9823420074349443
